campaign_code,Date,Profile name,Profile followers,Platform,Content type,Media type,Labels,Total impressions,Total reach,Engagements,Total likes,Total comments,Total shares,Saves,Media views,Exits,Taps forward,Taps back,Completion rate,Video view count,Content ID
JamesJean_Sun_25,2025-10-31 17:00:00,Avant Arte,2851566,instagram,post,carousel,Edition;JamesJean_Sun_25,133595,38216,1022,890,11,44,74,133595,,,,,,18116094727550527
JamesJean_Sun_25,2025-10-31 16:59:31,Avant Insiders,73875,instagram,post,carousel,Edition;JamesJean_Sun_25,5738,1723,100,91,1,4,4,5738,,,,,,17871995322375370
HarmoniaR_Two_25,2025-10-31 09:05:59,Avant Insiders,73873,instagram,story,photo,Edition;HarmoniaR_Two_25,527,464,0,,0,0,,527,39,372,7,0.20683111,,17846574318595931
HarmoniaR_Two_25,2025-10-31 09:03:13,Avant Arte,2851448,instagram,story,photo,Edition;HarmoniaR_Two_25,9805,8706,1,,1,0,,9805,786,5876,76,0.3127996,,17903626794273912
HarmoniaR_Two_25,2025-10-30 17:07:47,Avant Insiders,73866,instagram,story,photo,Edition;HarmoniaR_Two_25,411,371,0,,0,0,,411,34,332,12,0.08029197,,18016357169790640
HarmoniaR_Two_25,2025-10-30 17:07:41,Avant Insiders,73866,instagram,story,photo,Edition;HarmoniaR_Two_25,432,383,0,,0,0,,432,18,351,21,0.097222224,,18105803710619823
HarmoniaR_Two_25,2025-10-30 17:06:07,Avant Arte,2851124,instagram,story,photo,Edition;HarmoniaR_Two_25,6554,5969,0,,0,0,,6554,394,5434,132,0.09063168,,18060170162432416
HarmoniaR_Two_25,2025-10-30 17:05:48,Avant Arte,2851124,instagram,story,photo,Edition;HarmoniaR_Two_25,6804,6197,0,,0,0,,6804,213,5814,146,0.09273957,,17864076642499018
CindySher_TL_25,2025-10-30 17:04:09,Avant Insiders,73866,instagram,story,photo,CindySher_TL_25;Edition,492,413,0,,0,0,,492,26,356,21,0.18089432,,17851961421574661
CindySher_TL_25,2025-10-30 17:03:20,Avant Insiders,73875,instagram,post,carousel,CindySher_TL_25;Edition,4774,1364,44,41,1,1,0,4774,,,,,,18090591130884654
CindySher_TL_25,2025-10-30 17:02:01,Avant Arte,2851124,instagram,story,photo,CindySher_TL_25;Edition,7950,7066,2,,2,1,,7950,458,5937,104,0.18251573,,18189073834336400
CindySher_TL_25,2025-10-30 17:00:26,Avant Arte,2851124,instagram,post,carousel,CindySher_TL_25;Edition,134151,37394,910,803,6,50,49,134151,,,,,,17960613993005785
CindySher_TL_25,2025-10-30 17:00:00,Avant Arte,13600,twitter,post,photo,CindySher_TL_25;Edition,306,,25,3,0,1,,,,,,,,1983941973355491605
HarmoniaR_Two_25,2025-10-29 17:07:43,Avant Arte,13604,twitter,post,photo,Edition;HarmoniaR_Two_25,289,,34,4,0,1,,,,,,,,1983581523849670669
HarmoniaR_Two_25,2025-10-29 17:02:28,Avant Insiders,73842,instagram,story,photo,Edition;HarmoniaR_Two_25,510,403,0,,0,0,,510,54,343,13,0.19607843,,18539069290021543
HarmoniaR_Two_25,2025-10-29 17:01:09,Avant Arte,2850725,instagram,story,photo,Edition;HarmoniaR_Two_25,5449,4597,2,,2,0,,5449,408,4442,89,0.093595155,,17959634253007087
HarmoniaR_Two_25,2025-10-29 17:01:02,Avant Arte,2850725,instagram,story,photo,Edition;HarmoniaR_Two_25,5546,4724,0,,0,0,,5546,196,4747,69,0.09628561,,18317686492173028
HarmoniaR_Two_25,2025-10-29 17:00:42,Avant Arte,2850725,instagram,story,photo,Edition;HarmoniaR_Two_25,6032,5204,0,,0,0,,6032,269,4767,65,0.1543435,,18293697595261273
HarmoniaR_Two_25,2025-10-29 17:00:01,Avant Arte,13603,twitter,post,photo,Edition;HarmoniaR_Two_25,86,,0,0,0,0,,,,,,,,1983579589713809478
HarmoniaR_Two_25,2025-10-29 17:00:00,Avant Insiders,73842,instagram,post,carousel,Edition;HarmoniaR_Two_25,4921,1630,64,55,0,6,2,4921,,,,,,18087718936903713
HarmoniaR_Two_25,2025-10-29 16:59:47,Avant Arte,2850725,instagram,post,carousel,Edition;HarmoniaR_Two_25,124571,38540,1058,970,10,22,54,124571,,,,,,17916696438206828
AlexKatz_H2_25,2025-10-29 14:59:41,Avant Insiders,73843,instagram,story,video,AlexKatz_H2_25;Edition,10,390,0,,0,0,,10,32,355,15,0,,18333095665234715
AlexKatz_H2_25,2025-10-29 14:59:22,Avant Arte,2850685,instagram,story,video,AlexKatz_H2_25;Edition;Make-Ready,165,5569,1,,1,1,,165,459,5128,73,0,,18110521729595247
AlexKatz_H2_25,2025-10-29 14:03:29,Avant Insiders,73843,instagram,story,photo,AlexKatz_H2_25;Edition,8,435,0,,0,0,,8,35,377,19,0,,18092452702879705
AlexKatz_H2_25,2025-10-29 14:03:15,Avant Insiders,73843,instagram,story,photo,AlexKatz_H2_25;Edition,10,492,0,,0,0,,10,69,374,16,0,,18080310695477235
AlexKatz_H2_25,2025-10-29 14:02:13,Avant Arte,2850676,instagram,story,photo,AlexKatz_H2_25;Edition,100,9714,1,,1,0,,100,363,5863,129,0,,17845837617597210
AlexKatz_H2_25,2025-10-29 14:01:08,Avant Arte,2850676,instagram,story,photo,AlexKatz_H2_25;Edition,162,13737,0,,0,1,,162,757,5856,72,0,,17967436457967417
AlexKatz_H2_25,2025-10-29 14:00:15,Avant Arte,2850676,instagram,collaboration,reel,AlexKatz_H2_25;Edition;Make-Ready,101631,72112,1527,1261,9,106,151,101631,,,,,101631,18040600058704930
Judy_Triptych_25,2025-10-27 17:02:18,Avant Insiders,73837,instagram,story,photo,Edition;Judy_Triptych_25,947,789,0,,0,1,,947,114,514,13,0.32312566,,18090339151907706
Judy_Triptych_25,2025-10-27 17:00:57,Avant Arte,2850016,instagram,story,photo,Edition;Judy_Triptych_25,16211,14259,1,,1,2,,16211,1852,9790,109,0.27512184,,18063788732132368
Judy_Triptych_25,2025-10-27 17:00:03,Avant Arte,2850016,instagram,post,carousel,Edition;Judy_Triptych_25,101754,27813,602,552,7,15,28,101754,,,,,,18065581496622332
Judy_Triptych_25,2025-10-27 17:00:00,Avant Arte,13608,twitter,post,photo,Edition;Judy_Triptych_25,385,,44,7,0,0,,,,,,,,1982854808534167984
Judy_Triptych_25,2025-10-27 17:00:00,Avant Insiders,73837,instagram,post,reel,Edition;Judy_Triptych_25,2866,2085,69,56,2,9,2,2866,,,,,2866,17901396261297275
JamesJean_Sun_25,2025-10-24 17:02:26,Avant Arte,2848907,instagram,story,photo,Edition;JamesJean_Sun_25,8537,7647,0,,0,0,,8537,754,6778,144,0.100855105,,18108838441524915
JamesJean_Sun_25,2025-10-24 17:01:36,Avant Arte,2848907,instagram,story,photo,Edition;JamesJean_Sun_25,9852,8864,0,,0,0,,9852,623,7136,127,0.19955339,,17911307097233538
JamesJean_Sun_25,2025-10-24 17:00:08,Avant Arte,2848907,instagram,collaboration,carousel,Edition;JamesJean_Sun_25,336270,73027,6124,5541,41,142,371,336270,,,,,,18124201381444955
SirJoanC_TL_25,2025-10-24 08:55:09,Avant Insiders,73846,instagram,story,video,Edition;SirJoanC_TL_25,485,404,0,,0,0,,485,56,351,6,0.14845361,,18193732042323498
SirJoanC_TL_25,2025-10-24 08:54:48,Avant Insiders,73846,instagram,story,photo,Edition;SirJoanC_TL_25,540,464,0,,0,0,,540,36,386,8,0.2037037,,17935211862096812
SirJoanC_TL_25,2025-10-24 08:53:44,Avant Arte,2848583,instagram,story,video,Edition;SirJoanC_TL_25,6903,6277,0,,0,1,,6903,527,5398,133,0.12241054,,18379279762195052
SirJoanC_TL_25,2025-10-24 08:53:26,Avant Arte,2848583,instagram,story,photo,Edition;SirJoanC_TL_25,8339,7443,0,,0,0,,8339,567,5577,103,0.25086942,,18389633578130568
MaurizioC_Rev_25,2025-10-23 17:00:19,Avant Insiders,73848,instagram,story,photo,Edition;MaurizioC_Rev_25,629,497,1,,1,1,,629,76,385,27,0.22416534,,18080407061018244
MaurizioC_Rev_25,2025-10-23 16:59:51,Avant Arte,2848137,instagram,story,photo,Edition;MaurizioC_Rev_25,8979,7928,0,,0,1,,8979,878,6192,169,0.1937855,,17929501197138050
MaurizioC_Rev_25,2025-10-23 16:59:15,Avant Arte,2848137,instagram,post,carousel,Edition;MaurizioC_Rev_25,217651,65743,1794,1563,25,104,95,217651,,,,,,18081208496000105
SirJoanC_TL_25,2025-10-23 11:05:08,Avant Arte,13610,twitter,post,photo,Edition;SirJoanC_TL_25,329,,30,2,0,0,,,,,,,,1981315952361799939
SirJoanC_TL_25,2025-10-23 12:02:57,Avant Insiders,73850,instagram,story,video,Edition;SirJoanC_TL_25,670,531,0,,0,1,,670,81,380,15,0.28955224,,18077007776172919
SirJoanC_TL_25,2025-10-23 12:01:54,Avant Insiders,73848,instagram,post,carousel,Edition;SirJoanC_TL_25,3867,1074,34,32,0,0,2,3867,,,,,,17917540158198665
SirJoanC_TL_25,2025-10-23 12:00:43,Avant Arte,2847856,instagram,story,video,Edition;SirJoanC_TL_25,9140,8145,1,,1,0,,9140,995,5694,100,0.257221,,17967383789968729
SirJoanC_TL_25,2025-10-23 11:00:01,Avant Arte,13610,twitter,post,photo,Edition;SirJoanC_TL_25,89,,12,2,0,0,,,,,,,,1981314663762792502
SirJoanC_TL_25,2025-10-23 11:59:56,Avant Arte,2847856,instagram,post,carousel,Edition;SirJoanC_TL_25,112757,31733,693,570,5,63,51,112757,,,,,,18320261146244963
AlexKatz_H2_25,2025-10-22 17:40:55,Avant Arte,2846645,instagram,story,video,AlexKatz_H2_25;Edition,7399,6571,0,,0,2,,7399,785,5641,125,0.11461008,,18100995958726900
AlexKatz_H2_25,2025-10-22 17:00:20,Avant Arte,2846542,instagram,story,photo,AlexKatz_H2_25;Edition,7886,7088,0,,0,0,,7886,405,6382,259,0.10651788,,17964511217988382
AlexKatz_H2_25,2025-10-22 17:00:04,Avant Arte,2846542,instagram,story,photo,AlexKatz_H2_25;Edition,8861,7684,0,,0,0,,8861,476,6590,223,0.17740661,,17950600053023660
AlexKatz_H2_25,2025-10-22 17:00:00,Avant Arte,2846542,instagram,post,reel,AlexKatz_H2_25;Edition;Reel,149071,104292,9377,6861,48,1075,1392,149071,,,,,149071,17927139582077418
AiWeiwei_LE_25,2025-10-22 14:02:02,Avant Insiders,73843,instagram,story,photo,AiWeiwei_LE_25;Edition,717,592,0,,0,0,,717,100,420,5,0.26778242,,17863838787493540
AiWeiwei_LE_25,2025-10-22 14:00:34,Avant Arte,2846215,instagram,story,photo,AiWeiwei_LE_25;Edition,13556,11625,1,,1,6,,13556,1342,7712,115,0.32362053,,18374376220148800
AiWeiwei_LE_25,2025-10-22 13:00:02,Avant Arte,13603,twitter,post,photo,AiWeiwei_LE_25;Edition,262,,17,5,0,0,,,,,,,,1980982478300147735
AiWeiwei_LE_25,2025-10-22 14:00:00,Avant Insiders,73852,instagram,post,reel,AiWeiwei_LE_25;Edition,3510,2338,125,98,0,15,12,3510,,,,,3510,17929755708000763
AiWeiwei_LE_25,2025-10-22 13:59:41,Avant Arte,2846215,instagram,post,carousel,AiWeiwei_LE_25;Edition,115880,31096,1013,907,6,44,49,115880,,,,,,18096619492783654
JamesJean_Sun_25,2025-10-20 17:03:31,Avant Insiders,73848,instagram,story,photo,Edition;JamesJean_Sun_25,551,475,0,,0,0,,551,58,419,23,0.09255898,,18070839953257753
JamesJean_Sun_25,2025-10-20 17:02:55,Avant Insiders,73848,instagram,story,photo,Edition;JamesJean_Sun_25,598,499,0,,0,0,,598,34,470,34,0.10033445,,18063301481136482
JamesJean_Sun_25,2025-10-20 17:02:43,Avant Insiders,73848,instagram,story,photo,Edition;JamesJean_Sun_25,662,542,0,,0,0,,662,38,472,13,0.20996979,,18510382573065899
JamesJean_Sun_25,2025-10-20 17:02:10,Avant Insiders,73848,instagram,post,carousel,Edition;JamesJean_Sun_25,14059,7731,234,182,6,20,22,14059,,,,,,18054357125295215
JamesJean_Sun_25,2025-10-20 17:00:59,Avant Arte,2845090,instagram,story,video,Edition;JamesJean_Sun_25,6159,5611,1,,1,0,,6159,547,4943,76,0.096281864,,18096694066687078
JamesJean_Sun_25,2025-10-20 17:00:20,Avant Arte,2845090,instagram,story,video,Edition;JamesJean_Sun_25,6348,5778,1,,1,0,,6348,231,5402,122,0.093415245,,18030015026717425
JamesJean_Sun_25,2025-10-20 17:00:13,Avant Arte,2845090,instagram,story,photo,Edition;JamesJean_Sun_25,6703,6056,1,,1,0,,6703,242,5568,142,0.11203939,,18076032893164926
JamesJean_Sun_25,2025-10-20 16:00:01,Avant Arte,13599,twitter,post,photo,Edition;JamesJean_Sun_25,358,,51,8,0,0,,,,,,,,1980302999458361847
JamesJean_Sun_25,2025-10-20 16:59:55,Avant Arte,2845090,instagram,story,photo,Edition;JamesJean_Sun_25,7910,6930,1,,1,1,,7910,465,5488,103,0.23438685,,18184114390341098
JamesJean_Sun_25,2025-10-20 16:59:18,Avant Arte,2845090,instagram,post,carousel,Edition;JamesJean_Sun_25,136115,40061,1265,1091,20,69,79,136115,,,,,,17849899794575606
AhmedMat_Magnet_25,2025-10-20 10:02:34,Avant Insiders,73854,instagram,story,photo,AhmedMat_Magnet_25;Edition,654,546,0,,0,0,,654,62,483,15,0.1437309,,18538025443039954
AhmedMat_Magnet_25,2025-10-20 10:01:46,Avant Insiders,73854,instagram,story,photo,AhmedMat_Magnet_25;Edition,757,638,0,,0,0,,757,74,483,8,0.25363275,,17944311650935316
AhmedMat_Magnet_25,2025-10-20 10:00:19,Avant Arte,2844925,instagram,story,photo,AhmedMat_Magnet_25;Edition,10567,9165,0,,0,0,,10567,659,7576,267,0.1954197,,18288632185260678
AhmedMat_Magnet_25,2025-10-20 10:00:00,Avant Arte,2844925,instagram,story,photo,AhmedMat_Magnet_25;Edition,14055,12066,0,,0,1,,14055,1000,7689,105,0.3743152,,17908616115253173
SirJoanC_TL_25,2025-10-17 12:07:45,Avant Arte,2841407,instagram,post,carousel,Edition;SirJoanC_TL_25,157233,32973,841,608,4,154,71,157233,,,,,,18063508973122747
SirJoanC_TL_25,2025-10-17 12:00:02,Avant Arte,2841407,instagram,story,video,Edition;SirJoanC_TL_25,14548,12241,1,,1,2,,14548,1315,9375,212,0.25061864,,17928194886107515
CindySher_TL_25,2025-10-16 17:00:10,Avant Arte,2841116,instagram,story,photo,CindySher_TL_25;Edition,13897,11880,3,,3,5,,13897,1673,7763,103,0.31359285,,18526558735059744
CindySher_TL_25,2025-10-16 16:00:01,Avant Arte,13598,twitter,post,photo,CindySher_TL_25;Edition,313,,18,4,1,0,,,,,,,,1978853445487808696
CindySher_TL_25,2025-10-16 17:00:00,Avant Arte,2841116,instagram,post,carousel,CindySher_TL_25;Edition,527105,180549,11398,10178,39,438,679,527105,,,,,,17974054412947995
HarmoniaR_Two_25,2025-10-15 17:01:13,Avant Arte,2840425,instagram,story,photo,Edition;HarmoniaR_Two_25,6904,6137,0,,0,0,,6904,582,5451,134,0.10674971,,18093330133870576
HarmoniaR_Two_25,2025-10-15 17:00:58,Avant Arte,2840425,instagram,story,photo,Edition;HarmoniaR_Two_25,7504,6695,0,,0,0,,7504,381,5886,165,0.14285715,,17856703731540164
HarmoniaR_Two_25,2025-10-15 17:00:00,Avant Arte,2840425,instagram,post,carousel,Edition;HarmoniaR_Two_25,304061,95896,8047,7070,25,374,481,304061,,,,,,18082934867063359
Judy_Triptych_25,2025-10-15 16:00:13,Avant Arte,2840395,instagram,story,photo,Edition;Judy_Triptych_25,10379,8653,2,,2,0,,10379,981,6132,74,0.30754408,,18108924097573664
JudyChica_TL_25,2025-10-15 15:00:01,Avant Arte,13594,twitter,post,photo,Edition;JudyChica_TL_25,212,,12,1,0,0,,,,,,,,1978475957947097165
AlexKatz_H2_25,2025-10-14 17:02:36,Avant Arte,2839997,instagram,story,photo,AlexKatz_H2_25;Edition,18835,15790,0,,0,4,,18835,1554,7409,73,0.52025485,,17859163908530310
AlexKatz_H2_25,2025-10-14 16:59:43,Avant Arte,2839997,instagram,collaboration,carousel,AlexKatz_H2_25;Edition,225491,57938,1049,831,15,79,116,225491,,,,,,17936798675964083
MaurizioC_Rev_25,2025-10-13 17:00:02,Avant Arte,2839448,instagram,story,photo,Edition;MaurizioC_Rev_25,22226,19057,1,,1,3,,22226,1816,15961,546,0.17560515,,18089622199894459
MaurizioC_Rev_25,2025-10-13 17:00:00,Avant Arte,2839448,instagram,post,reel,Edition;MaurizioC_Rev_25,143297,98967,7461,4859,54,1573,975,143297,,,,,143297,18058435838199612
AiWeiwei_LE_25,2025-10-13 14:00:27,Avant Arte,2839355,instagram,story,photo,AiWeiwei_LE_25;Edition,23622,20142,1,,1,5,,23622,2066,15229,203,0.25924987,,18028442960741777
AiWeiwei_LE_25,2025-10-13 13:00:01,Avant Arte,13598,twitter,post,photo,AiWeiwei_LE_25;Edition,2816,,143,36,1,4,,,,,,,,1977720982916710406
SirJoanC_TL_25,2025-10-10 12:01:51,Avant Insiders,73876,instagram,story,video,Edition;SirJoanC_TL_25,681,530,0,,0,0,,681,86,343,18,0.34361234,,18347871205167516
SirJoanC_TL_25,2025-10-10 12:00:03,Avant Arte,2837533,instagram,story,video,Edition;SirJoanC_TL_25,9605,8196,0,,0,4,,9605,1247,5364,126,0.29859447,,18320305678210209
SirJoanC_TL_25,2025-10-10 11:00:01,Avant Arte,13598,twitter,post,video,Edition;SirJoanC_TL_25,283,,37,3,1,0,,,,,,,87,1976603622893916510
SirJoanC_TL_25,2025-10-10 12:00:00,Avant Insiders,73875,instagram,post,carousel,Edition;SirJoanC_TL_25,8087,2535,143,108,0,21,12,8087,,,,,,17979653849918285
SirJoanC_TL_25,2025-10-10 12:00:00,Avant Arte,2837533,instagram,post,carousel,Edition;SirJoanC_TL_25,210649,66933,2679,1979,9,457,208,210649,,,,,,17969575733800052
HarmoniaR_Two_25,2025-10-09 17:01:58,Avant Insiders,73876,instagram,story,photo,Edition;HarmoniaR_Two_25,510,429,0,,0,0,,510,60,370,20,0.11764706,,18329104189238307
HarmoniaR_Two_25,2025-10-09 17:01:25,Avant Insiders,73876,instagram,story,photo,Edition;HarmoniaR_Two_25,605,526,0,,0,0,,605,51,396,6,0.25123966,,18294932317270886
HarmoniaR_Two_25,2025-10-09 17:00:16,Avant Arte,2837029,instagram,story,photo,Edition;HarmoniaR_Two_25,10111,9219,0,,0,0,,10111,857,7860,207,0.11739689,,18525576130013453
HarmoniaR_Two_25,2025-10-09 17:00:01,Avant Arte,2837029,instagram,story,photo,Edition;HarmoniaR_Two_25,13014,11724,2,,2,0,,13014,1007,8185,101,0.28592286,,18083934214938163
HarmoniaR_Two_25,2025-10-09 16:00:00,Avant Arte,13598,twitter,post,photo,Edition;HarmoniaR_Two_25,309,,29,4,1,0,,,,,,,,1976316726213070949
HarmoniaR_Two_25,2025-10-09 17:00:00,Avant Insiders,73876,instagram,post,carousel,Edition;HarmoniaR_Two_25,6000,1912,79,69,2,2,6,6000,,,,,,18108419836603564
HarmoniaR_Two_25,2025-10-09 17:00:00,Avant Arte,2837029,instagram,post,carousel,Edition;HarmoniaR_Two_25,131075,37137,1206,1066,9,51,74,131075,,,,,,18093630979793660
AhmedMat_Magnet_25,2025-10-07 10:30:29,Avant Arte,2835893,instagram,story,video,AhmedMat_Magnet_25;Edition,11717,10167,0,,0,0,,11717,994,8919,133,0.14261329,,18080070788065355
AhmedMat_Magnet_25,2025-10-07 10:02:18,Avant Insiders,73868,instagram,story,photo,AhmedMat_Magnet_25;Edition,632,515,0,,0,0,,632,81,414,46,0.14398734,,18160029163391453
AhmedMat_Magnet_25,2025-10-07 10:02:04,Avant Insiders,73868,instagram,story,photo,AhmedMat_Magnet_25;Edition,769,608,0,,0,0,,769,87,474,10,0.25747725,,18187013245332451
AhmedMat_Magnet_25,2025-10-07 10:01:03,Avant Arte,2835882,instagram,story,photo,AhmedMat_Magnet_25;Edition,10902,10061,0,,0,0,,10902,486,9071,263,0.09924784,,17994513410838011
AhmedMat_Magnet_25,2025-10-07 10:00:47,Avant Arte,2835882,instagram,story,photo,AhmedMat_Magnet_25;Edition,13837,12233,1,,1,0,,13837,899,8995,171,0.27260244,,18081867193968959
AhmedMat_Magnet_25,2025-10-07 10:00:11,Avant Arte,2835882,instagram,collaboration,reel,AhmedMat_Magnet_25;Edition;Reel,1772429,1359234,147728,84823,633,45630,16636,1772429,,,,,1772429,18080654119984488
JamesJean_Sun_25,2025-10-06 16:01:28,Avant Arte,13591,twitter,post,video,Edition;JamesJean_Sun_25,1066,,41,7,1,1,,,,,,,202,1975229930872193137
JamesJean_Sun_25,2025-10-06 17:00:16,Avant Arte,2835934,instagram,story,photo,Edition;JamesJean_Sun_25,15246,13172,5,,5,3,,15246,1613,9033,114,0.2942411,,18059171723173531
JamesJean_Sun_25,2025-10-06 16:00:01,Avant Arte,13591,twitter,post,video,Edition;JamesJean_Sun_25,46,,0,0,0,0,,,,,,,123,1975229566445846615
MaurizioC_Rev_25,2025-10-05 16:47:59,Avant Arte,2835861,instagram,story,photo,Edition;MaurizioC_Rev_25,22459,18675,1,,1,7,,22459,2278,13488,207,0.2887929,,18001928762661160
MaurizioC_Rev_25,2025-10-04 17:01:16,Avant Arte,2835657,instagram,story,photo,Edition;MaurizioC_Rev_25,63330,53865,6,,6,13,,63330,5146,38938,681,0.293147,,18092440621697163
MaurizioC_Rev_25,2025-10-03 17:07:51,Avant Arte,2835354,instagram,story,photo,Edition;MaurizioC_Rev_25,27621,23130,2,,2,13,,27621,2659,16929,238,0.28221282,,18084712427505830
MaurizioC_Rev_25,2025-10-02 17:02:23,Avant Arte,2835019,instagram,story,photo,Edition;MaurizioC_Rev_25,11079,9367,4,,4,2,,11079,1073,8299,217,0.13448867,,18081805297950798
HarmoniaR_Two_25,2025-10-02 17:00:26,Avant Arte,2835019,instagram,story,photo,Edition;HarmoniaR_Two_25,11856,10346,0,,0,0,,11856,681,8965,213,0.16843793,,18076340333032022
HarmoniaR_Two_25,2025-10-02 17:00:00,Avant Arte,2835019,instagram,post,carousel,Edition;HarmoniaR_Two_25,535250,222595,27729,22784,393,2633,1520,535250,,,,,,17927778023997797
SirJoanC_TL_25,2025-10-02 11:02:38,Avant Arte,13603,twitter,post,photo,Edition;SirJoanC_TL_25,425,,100,8,1,0,,,,,,,,1973705178579951939
SirJoanC_TL_25,2025-10-02 11:00:01,Avant Arte,13603,twitter,post,photo,Edition;SirJoanC_TL_25,83,,11,1,0,0,,,,,,,,1973704519558267214
SirJoanC_TL_25,2025-10-02 12:00:01,Avant Arte,2835124,instagram,story,photo,Edition;SirJoanC_TL_25,10762,9168,0,,0,2,,10762,1123,6847,116,0.24865267,,17903763042257573
SirJoanC_TL_25,2025-10-02 12:00:00,Avant Arte,2835124,instagram,post,carousel,Edition;SirJoanC_TL_25,971886,403235,18594,14241,37,2918,1293,971886,,,,,,18068674094258315
AlexKatz_H2_25,2025-10-01 17:02:58,Avant Insiders,73876,instagram,story,photo,AlexKatz_H2_25;Edition,642,513,0,,0,0,,642,66,437,51,0.13707165,,17855641710478641
AlexKatz_H2_25,2025-10-01 17:02:54,Avant Insiders,73876,instagram,story,photo,AlexKatz_H2_25;Edition,735,592,0,,0,1,,735,71,473,10,0.2462585,,17974620803937712
AlexKatz_H2_25,2025-10-01 17:01:51,Avant Arte,2834878,instagram,story,photo,AlexKatz_H2_25;Edition,11025,9547,0,,0,0,,11025,866,8634,304,0.1107483,,17944210917064091
AlexKatz_H2_25,2025-10-01 17:01:09,Avant Arte,2834878,instagram,story,photo,AlexKatz_H2_25;Edition,14304,12247,1,,1,2,,14304,1117,8966,94,0.2885207,,17914970736198751
AlexKatz_H2_25,2025-10-01 17:00:09,Avant Arte,2834878,instagram,collaboration,carousel,AlexKatz_H2_25;Edition,206904,56733,1328,1170,16,57,80,206904,,,,,,18296878306269280
AlexKatz_H2_25,2025-10-01 16:00:02,Avant Arte,13599,twitter,post,photo,AlexKatz_H2_25;Edition,326,,33,4,1,0,,,,,,,,1973417633773998395
AlexKatz_H2_25,2025-10-01 17:00:00,Avant Insiders,73876,instagram,post,carousel,AlexKatz_H2_25;Edition,8116,2164,115,102,2,6,5,8116,,,,,,18103234309542487
MaurizioC_Rev_25,2025-09-30 17:00:01,Avant Arte,2834779,instagram,story,photo,Edition;MaurizioC_Rev_25,21205,17506,6,,6,9,,21205,2442,12188,167,0.30219287,,17927059554107155
MaurizioC_Rev_25,2025-09-30 17:00:00,Avant Arte,2834779,instagram,post,carousel,Edition;MaurizioC_Rev_25,248986,84306,1876,1522,41,193,113,248986,,,,,,18096006670673766
TomoKazum_Shaped_25,2025-09-29 21:17:31,Avant Insiders,73878,instagram,story,photo,Edition;TomoKazum_Shaped_25,982,772,0,,0,0,,982,143,579,35,0.22912423,,18107466178568873
HarlandMi_Qu_25,2025-09-29 14:02:42,Avant Arte,2834674,instagram,story,photo,Edition;HarlandMi_Qu_25,10526,9488,1,,1,0,,10526,914,8143,256,0.11523846,,17845323615564891
HarlandMi_Qu_25,2025-09-29 14:01:14,Avant Insiders,73878,instagram,story,photo,Edition;HarlandMi_Qu_25,744,596,0,,0,0,,744,67,526,51,0.13440861,,17897836653163529
HarlandMi_Qu_25,2025-09-29 14:01:06,Avant Insiders,73878,instagram,story,photo,Edition;HarlandMi_Qu_25,812,661,0,,0,0,,812,76,495,18,0.27463055,,18078295174839915
HarlandMi_Qu_25,2025-09-29 14:00:08,Avant Arte,2834674,instagram,story,photo,Edition;HarlandMi_Qu_25,13158,11676,0,,0,1,,13158,1001,8472,106,0.27200183,,18096605050663154
TomoKazum_Shaped_25,2025-09-28 17:08:41,Avant Insiders,73880,instagram,story,photo,Edition;TomoKazum_Shaped_25,2808,2249,0,,0,0,,2808,182,1010,21,0.5680199,,18107486992582130
TomoKazum_Shaped_25,2025-09-28 17:07:34,Avant Arte,2834517,instagram,story,photo,Edition;TomoKazum_Shaped_25,17501,15038,1,,1,1,,17501,1757,9039,102,0.37729272,,17964334316822324
TomoKazum_Shaped_25,2025-09-28 17:07:07,Avant Arte,2834517,instagram,collaboration,reel,Edition;TomoKazum_Shaped_25,64406,47716,1343,1109,4,80,150,64406,,,,,64406,18203033266311657
TomoKazum_Shaped_25,2025-09-24 17:00:25,Avant Arte,2833387,instagram,story,photo,Edition;TomoKazum_Shaped_25,15713,13146,1,,1,0,,15713,1827,9288,108,0.28575066,,18058773056145148
MaurizioC_Rev_25,2025-09-23 17:43:12,Avant Arte,13607,twitter,post,photo,Edition;MaurizioC_Rev_25,1229,,184,22,1,2,,85,,,,,,1970544492546605325
MaurizioC_Rev_25,2025-09-23 17:00:58,Avant Insiders,73888,instagram,story,photo,Edition;MaurizioC_Rev_25,815,642,0,,0,0,,815,116,415,8,0.33865032,,17861265018496239
MaurizioC_Rev_25,2025-09-23 16:00:01,Avant Arte,13609,twitter,post,photo,Edition;MaurizioC_Rev_25,101,,13,0,0,0,,,,,,,,1970518524666728495
MaurizioC_Rev_25,2025-09-23 17:00:01,Avant Arte,2833462,instagram,story,photo,Edition;MaurizioC_Rev_25,15647,13426,7,,7,3,,15647,1898,9042,116,0.29341087,,17961532358833826
MaurizioC_Rev_25,2025-09-23 17:00:00,Avant Insiders,73888,instagram,post,carousel,Edition;MaurizioC_Rev_25,10864,2670,141,117,1,15,7,10864,,,,,,18057571949428761
MaurizioC_Rev_25,2025-09-23 17:00:00,Avant Arte,2833462,instagram,post,carousel,Edition;MaurizioC_Rev_25,211004,81231,2671,2178,47,239,189,211004,,,,,,18097542760729388
GlennBrow_Two_25,2025-09-22 14:02:44,Avant Arte,2833290,instagram,story,photo,Edition;GlennBrow_Two_25,8850,7727,0,,0,2,,8850,780,7060,111,0.10158192,,18185628208334277
