campaign_name,spend_date,impressions,reach,link_clicks,spend
GraysonPE_Magical_24 · Purchases,2024-10-29,75216,0,1868,1224.17
GraysonPE_Magical_24 · Purchases,2024-10-29,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK,2024-10-29,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK – Copy,2024-10-29,19156,0,586,465.59
GraysonPE_Magical_24 · Purchases - UK – Insiders,2024-10-29,202022,0,6111,4063.14
GraysonPE_Magical_24 · Sign-ups,2024-10-29,0,0,0,0
Inventory_Test_Q4_24,2024-10-29,3635,0,120,41.04
JohnsonTs_Moment_24 · Draw,2024-10-29,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-29,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-28,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-28,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-28,63623,0,1578,888.76
GraysonPE_Magical_24 · Purchases,2024-10-28,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK,2024-10-28,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK – Copy,2024-10-28,13038,0,488,326.92
GraysonPE_Magical_24 · Purchases - UK – Insiders,2024-10-28,436865,0,13850,7930.53
GraysonPE_Magical_24 · Sign-ups,2024-10-28,0,0,0,0
Inventory_Test_Q4_24,2024-10-28,4563,0,178,50.74
JohnsonTs_Moment_24 · Draw,2024-10-28,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-28,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-27,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-27,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-27,58132,0,1754,797.82
GraysonPE_Magical_24 · Purchases,2024-10-27,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK,2024-10-27,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK – Copy,2024-10-27,16730,0,649,408.14
GraysonPE_Magical_24 · Purchases - UK – Insiders,2024-10-27,295960,0,9776,5680.36
GraysonPE_Magical_24 · Sign-ups,2024-10-27,0,0,0,0
Inventory_Test_Q4_24,2024-10-27,5132,0,185,54.08
JohnsonTs_Moment_24 · Draw,2024-10-27,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-27,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-26,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-26,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-26,65367,0,2109,1075.62
GraysonPE_Magical_24 · Purchases - UK,2024-10-26,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK – Copy,2024-10-26,10614,0,259,247.08
GraysonPE_Magical_24 · Purchases - UK – Insiders,2024-10-26,99520,0,3740,1587.96
GraysonPE_Magical_24 · Sign-ups,2024-10-26,0,0,0,0
Inventory_Test_Q4_24,2024-10-26,3460,0,165,47.11
JohnsonTs_Moment_24 · Draw,2024-10-26,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-26,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-25,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-25,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-25,27770,0,824,471.61
GraysonPE_Magical_24 · Purchases,2024-10-25,0,0,0,0
GraysonPE_Magical_24 · Purchases - UK,2024-10-25,31766,0,989,723.93
GraysonPE_Magical_24 · Purchases - UK – Copy,2024-10-25,131,0,5,2.65
GraysonPE_Magical_24 · Sign-ups,2024-10-25,0,0,0,0
Inventory_Test_Q4_24,2024-10-25,1386,0,57,17.82
JohnsonTs_Moment_24 · Draw,2024-10-25,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-25,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-24,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-24,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-24,66680,0,1979,1052.14
GraysonPE_Magical_24 · Purchases,2024-10-24,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-24,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-24,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-24,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-24,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-23,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-23,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-23,166251,0,4986,2392.56
GraysonPE_Magical_24 · Purchases,2024-10-23,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-23,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-23,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-23,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-23,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-22,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-22,0,0,0,0
GraysonPE_Magical_24 · Purchases,2024-10-22,64420,0,2043,788.42
GraysonPE_Magical_24 · Purchases,2024-10-22,6034,0,127,63.43
GraysonPE_Magical_24 · Sign-ups,2024-10-22,55075,0,2167,649.58
JohnsonTs_Moment_24 · Draw,2024-10-22,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-22,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-22,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-22,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-21,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-21,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-21,206212,0,9324,2118.34
JohnsonTs_Moment_24 · Draw,2024-10-21,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-21,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-21,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-21,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-20,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-20,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-20,59599,0,2584,630.64
JohnsonTs_Moment_24 · Draw,2024-10-20,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-20,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-20,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-20,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-20,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-19,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-19,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-19,53617,0,2773,554.21
JohnsonTs_Moment_24 · Draw,2024-10-19,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-19,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-19,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-19,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-19,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-18,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-18,0,0,0,0
Boosting for Views,2024-10-18,0,0,0,0
GraysonPE_Magical_24 · Sign-ups,2024-10-18,48313,0,2357,465.69
JohnsonTs_Moment_24 · Draw,2024-10-18,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-18,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-18,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-18,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-18,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-17,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-17,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-17,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-17,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-17,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-17,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-17,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-16,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-16,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-16,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-16,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-16,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-16,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-16,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-15,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-15,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-15,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-15,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-15,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-15,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-15,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-14,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-14,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-14,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-14,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-14,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-14,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-14,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-13,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-13,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-13,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-13,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-13,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-13,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-13,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-12,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-12,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-12,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-12,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-12,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-12,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-12,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-11,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-11,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-11,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-11,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-11,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-11,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-11,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-10,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-10,0,0,0,0
JohnsonTs_Moment_24 · Draw,2024-10-10,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-10,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-10,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-10,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-10,0,0,0,0
Beeple_Tree_24 · Purchases,2024-10-09,73174,0,543,534.87
Beeple_Tree_24 · Sign-ups,2024-10-09,32113,0,442,318.86
JohnsonTs_Moment_24 · Draw,2024-10-09,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-09,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-09,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-09,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-09,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-08,89513,0,882,690.78
JohnsonTs_Moment_24 · Draw,2024-10-08,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-08,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-08,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-08,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-08,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-07,107907,0,1103,709.45
JohnsonTs_Moment_24 · Draw,2024-10-07,25259,0,394,239.49
TakuObata_BBoy_24 · Draw,2024-10-07,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-07,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-07,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-07,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-06,86561,0,1251,732.81
JohnsonTs_Moment_24 · Draw,2024-10-06,57102,0,952,642.69
TakuObata_BBoy_24 · Draw,2024-10-06,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-06,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-06,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-06,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-05,76888,0,1289,716.33
JohnsonTs_Moment_24 · Draw,2024-10-05,26110,0,529,467.21
TakuObata_BBoy_24 · Draw,2024-10-05,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-05,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-05,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-05,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-10-04,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-04,82948,0,912,643.71
JohnsonTs_Moment_24 · Draw,2024-10-04,21201,0,403,386.17
TakuObata_BBoy_24 · Draw,2024-10-04,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-04,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-04,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-04,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-10-03,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-10-03,0,0,0,0
Beeple_Tree_24 · Sign-ups,2024-10-03,34100,0,270,200.02
JohnsonTs_Moment_24 · Draw,2024-10-03,6360,0,132,104.73
TakuObata_BBoy_24 · Draw,2024-10-03,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-03,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-03,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-03,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-10-02,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-10-02,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-02,0,0,0,0
Vhils_Timed_24 · Purchases,2024-10-02,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-02,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-02,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-10-01,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-10-01,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-10-01,45037,0,881,406.32
Vhils_Timed_24 · Purchases,2024-10-01,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-10-01,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-10-01,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-30,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-30,0,0,0,0
Boosting for Views,2024-09-30,823376,0,72,16.1
CristinAd_Tentacula_24 · Pre-orders,2024-09-30,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-30,54543,0,1106,524.62
Vhils_Timed_24 · Purchases,2024-09-30,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-30,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-30,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-29,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-29,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-29,29030,0,614,303.7
Vhils_Timed_24 · Purchases,2024-09-29,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-29,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-29,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-28,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-28,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-28,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-28,35290,0,901,267.05
Vhils_Timed_24 · Purchases,2024-09-28,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-28,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-28,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-27,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-27,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-27,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-27,23869,0,688,168.5
Vhils_Timed_24 · Purchases,2024-09-27,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-27,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-27,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-26,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-26,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-26,14803,0,574,107.68
Vhils_Timed_24 · Purchases,2024-09-26,130195,0,1611,1482.33
Vhils_Timed_24 · Sign-ups,2024-09-26,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-26,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-25,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-25,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-25,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-25,16552,0,946,112.31
Vhils_Timed_24 · Purchases,2024-09-25,289418,0,4485,2857.63
Vhils_Timed_24 · Sign-ups,2024-09-25,0,0,0,0
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-25,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-24,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-24,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-24,0,0,0,0
TakuObata_BBoy_24 · Draw,2024-09-24,4857,0,184,39.76
Vhils_Timed_24 · Purchases,2024-09-24,144678,0,3173,1141.32
Vhils_Timed_24 · Sign-ups,2024-09-24,27106,0,431,119.64
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-24,10993,0,192,92.98
AiWeiwei_Dragon_24 · Purchases,2024-09-23,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-23,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-23,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-23,56311,0,695,254.57
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-23,36961,0,480,252.29
CristinAd_Tentacula_24 · Pre-orders,2024-09-22,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-22,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-22,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-22,35784,0,400,151.7
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-22,24202,0,322,148.92
AiWeiwei_Dragon_24 · Purchases,2024-09-21,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-21,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-21,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-21,77367,0,1259,457.95
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-21,58721,0,988,438.62
AiWeiwei_Dragon_24 · Purchases,2024-09-20,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-20,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-20,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-20,73950,0,1436,469.51
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-20,67274,0,1447,456.01
AiWeiwei_Dragon_24 · Purchases,2024-09-19,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-19,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-19,0,0,0,0
Vhils_Timed_24 · Sign-ups,2024-09-19,51097,0,1393,279.98
Vhils_Timed_24 · Sign-ups – Onboard,2024-09-19,48886,0,1436,283.76
AiWeiwei_Dragon_24 · Purchases,2024-09-18,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-18,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-18,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-17,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-17,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-17,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-16,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-16,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-16,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-15,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-15,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-15,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-14,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-14,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-14,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-13,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-13,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-13,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-12,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-12,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-12,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-11,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-11,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-11,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-10,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-10,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-10,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-09,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-09,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-09,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-08,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-08,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-08,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-07,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-07,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-07,0,0,0,0
AiWeiwei_Dragon_24 · Purchases,2024-09-06,330378,0,8445,5806.32
AiWeiwei_Dragon_24 · Sign-ups,2024-09-06,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-06,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-09-06,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-05,73270,0,1440,743.56
AiWeiwei_Dragon_24 · Purchases,2024-09-05,312272,0,7425,4950.57
CristinAd_Tentacula_24 · Pre-orders,2024-09-05,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-09-05,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-04,302735,0,5131,2869.1
CristinAd_Tentacula_24 · Pre-orders,2024-09-04,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-09-04,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-09-04,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-03,379557,0,6564,3334.28
CristinAd_Tentacula_24 · Pre-orders,2024-09-03,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-09-03,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-09-03,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-09-03,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-09-02,13282,0,35,97.12
AiWeiwei_Dragon_24 · Sign-ups,2024-09-02,405140,0,7891,3407.39
HankWilli_onlybond_24 · Purchases,2024-09-02,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-09-02,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-09-02,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-09-01,404402,0,8280,3404.03
CristinAd_Tentacula_24 · Pre-orders,2024-09-01,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-09-01,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-09-01,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-09-01,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-08-31,284099,0,6514,2589.71
CristinAd_Tentacula_24 · Pre-orders,2024-08-31,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-31,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-31,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-31,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-30,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-08-30,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-30,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-08-30,222520,0,6419,2100.93
Magdalena_Mouse_24 · Purchases,2024-08-30,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-08-29,116816,0,4666,1134.11
CristinAd_Tentacula_24 · Pre-orders,2024-08-29,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-29,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-29,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-29,0,0,0,0
AiWeiwei_Dragon_24 · Sign-ups,2024-08-28,46540,0,1037,443.41
CristinAd_Tentacula_24 · Pre-orders,2024-08-28,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-28,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-28,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-28,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-27,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-27,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-08-27,13422,0,81,81.27
Magdalena_Mouse_24 · Purchases,2024-08-27,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-08-26,20031,0,157,111.62
HankWilli_onlybond_24 · Purchases,2024-08-26,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-26,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-26,0,0,0,0
CristinAd_Tentacula_24 · Pre-orders,2024-08-25,10166,0,59,42.09
HankWilli_onlybond_24 · Purchases,2024-08-25,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-25,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-25,0,0,0,0
